Id,date,steps,calories_burned,avg_heart_rate,sleep_hours
150450,2023-01-15,3882,2579,98,7.4
150413,2023-01-29,8299,3230,85,7.4
150461,2023-01-29,12503,2608,65,6.8
150433,2023-01-21,7749,3257,79,7.7
150479,2023-01-02,7717,3023,77,7.1
150429,2023-01-01,10196,2137,69,8.7
150439,2023-01-15,6092,1863,96,8.0
150494,2023-01-03,6066,2576,93,6.1
150429,2023-01-19,4920,3473,95,7.9
150492,2023-01-14,14903,1903,90,5.6
150425,2023-01-05,6748,2925,83,8.4
150412,2023-01-17,9012,2763,86,8.7
150406,2023-01-12,14664,2721,80,6.5
150400,2023-01-12,7968,3096,79,8.3
150404,2023-01-12,10863,1814,88,7.2
150439,2023-01-25,13169,2788,93,5.1
150446,2023-01-19,7813,3321,74,5.3
150430,2023-01-28,14502,3422,72,7.9
150468,2023-01-08,7864,2266,61,6.6
150400,2023-01-17,10266,2195,84,7.2
150454,2023-01-12,8027,3225,97,6.0
150417,2023-01-18,3685,3187,90,8.7
150415,2023-01-25,7285,2566,69,8.2
150481,2023-01-09,5949,1965,85,6.8
150473,2023-01-29,8827,2608,96,8.1
150415,2023-01-15,10788,3258,83,5.4
150423,2023-01-01,11125,3039,82,6.5
150456,2023-01-03,12774,2364,97,6.5
150476,2023-01-12,4986,2385,82,6.1
150465,2023-01-20,9777,2035,94,6.3
150405,2023-01-09,3951,2522,91,6.9
150407,2023-01-30,4796,1853,82,8.5
150396,2023-01-30,13882,2828,85,5.9
150474,2023-01-01,8769,3437,73,8.7
150466,2023-01-22,12638,3412,96,9.0
150478,2023-01-03,5708,3101,68,7.7
150453,2023-01-22,7052,3007,82,6.6
150443,2023-01-17,12829,2025,81,7.2
150438,2023-01-04,6907,2607,75,8.3
150407,2023-01-21,5033,2123,77,5.9
150443,2023-01-20,14728,3489,73,6.0
150466,2023-01-19,14934,2788,72,8.0
150478,2023-01-23,14990,2685,95,6.9
150466,2023-01-08,7418,2393,78,8.9
150465,2023-01-28,11353,3154,99,6.7
150396,2023-01-28,11996,1898,99,6.1
150458,2023-01-18,13321,2553,98,5.9
150400,2023-01-28,10419,3238,78,8.1
150417,2023-01-30,5361,1820,77,5.6
150479,2023-01-19,8484,3129,78,5.7
150396,2023-01-22,3064,2320,83,6.6
150415,2023-01-01,9356,2041,80,5.8
150463,2023-01-07,6095,2120,77,8.4
150397,2023-01-17,14344,2498,61,7.0
150421,2023-01-02,8670,2196,70,5.2
150417,2023-01-20,13653,3165,87,6.1
150458,2023-01-27,4560,2964,98,8.9
150490,2023-01-06,3976,3171,69,7.5
150424,2023-01-29,11353,2575,66,5.5
150490,2023-01-22,5808,2998,78,7.4
150425,2023-01-21,11707,3425,99,8.8
150440,2023-01-01,3244,2726,83,8.3
150474,2023-01-16,4088,2315,88,6.8
150431,2023-01-02,11912,2437,91,8.6
150475,2023-01-11,8279,2800,94,7.1
150423,2023-01-18,13433,2502,99,6.6
150430,2023-01-02,12519,3326,69,8.5
150468,2023-01-06,9227,2793,85,5.6
150482,2023-01-18,14953,1993,93,7.5
150490,2023-01-10,11308,2673,78,8.4
150451,2023-01-13,7887,2345,67,5.7
150397,2023-01-04,10574,2030,74,8.0
150457,2023-01-14,6549,1904,62,7.8
150446,2023-01-12,6624,2946,70,7.7
150443,2023-01-07,8673,2876,91,8.3
150491,2023-01-10,13253,1932,99,5.6
150469,2023-01-19,12998,2699,79,8.5
150431,2023-01-08,8628,1936,92,6.7
150446,2023-01-20,9414,2361,95,5.9
150415,2023-01-28,14551,2691,93,5.5
150429,2023-01-21,11367,2989,76,7.0
150424,2023-01-21,7888,3429,68,5.4
150450,2023-01-22,13451,2935,67,8.1
150396,2023-01-10,11838,1820,68,5.3
150399,2023-01-01,5368,2311,75,5.2
150431,2023-01-25,8991,2091,74,5.3
150462,2023-01-05,6782,2613,90,6.3
150422,2023-01-10,7009,2284,96,8.8
150404,2023-01-23,6368,2578,82,5.5
150419,2023-01-22,10374,2009,92,8.5
150472,2023-01-25,3010,1986,81,6.2
150465,2023-01-24,3581,1932,82,5.5
150491,2023-01-14,7335,3246,88,7.5
150400,2023-01-29,8301,1966,86,6.0
150484,2023-01-13,4249,3296,90,7.9
150437,2023-01-14,4719,3318,93,5.2
150443,2023-01-05,12846,2232,68,5.1
150487,2023-01-11,8594,2006,86,5.8
150398,2023-01-19,5205,2276,65,6.5
150480,2023-01-10,3430,2863,66,7.0
150469,2023-01-22,11974,2339,90,9.0
150484,2023-01-12,13147,2381,75,7.3
150492,2023-01-12,13379,2352,97,8.9
150429,2023-01-08,14558,2018,88,8.7
150397,2023-01-06,14506,2909,87,8.7
150466,2023-01-20,12574,2326,70,7.9
150443,2023-01-03,14348,3390,75,8.5
150403,2023-01-25,12762,2312,99,7.9
150407,2023-01-20,6760,1802,73,6.2
150406,2023-01-24,14761,3052,89,5.0
150396,2023-01-03,7426,3282,83,6.3
150430,2023-01-11,10697,1862,81,8.1
150474,2023-01-28,4751,2701,84,5.3
150494,2023-01-19,6691,3126,61,6.6
150454,2023-01-16,6483,3027,61,7.1
150492,2023-01-23,7558,3051,94,6.3
150445,2023-01-07,3515,1990,99,7.7
150438,2023-01-14,13167,3457,63,8.1
150423,2023-01-06,10084,2136,92,8.6
150430,2023-01-29,4647,2868,76,8.0
150437,2023-01-11,7939,3425,72,7.3
150443,2023-01-09,5170,3210,78,8.0
150427,2023-01-09,13867,2932,88,6.0
150409,2023-01-06,5844,1956,70,5.9
150422,2023-01-02,8546,2806,90,8.2
150463,2023-01-01,3769,3222,82,7.0
150424,2023-01-23,4124,3325,98,7.0
150456,2023-01-16,3501,1884,65,8.7
150476,2023-01-30,7562,2398,91,6.0
150495,2023-01-26,14519,2195,86,7.9
150412,2023-01-24,10285,3100,81,7.4
150478,2023-01-15,9839,2067,62,7.8
150483,2023-01-29,3065,1966,68,6.0
150408,2023-01-24,8352,3047,93,6.4
150454,2023-01-10,10194,2329,98,8.5
150406,2023-01-11,11801,2067,66,7.3
150449,2023-01-29,9447,3203,61,5.6
150470,2023-01-21,5185,2742,70,8.7
150463,2023-01-21,12110,2254,93,7.2
150460,2023-01-21,5349,2525,82,8.4
150426,2023-01-05,13541,3046,89,7.2
150413,2023-01-11,8189,2224,98,5.3
150467,2023-01-23,11625,2845,83,7.4
150455,2023-01-08,5817,3412,61,6.3
150452,2023-01-11,10448,2014,71,6.0
150455,2023-01-10,5443,2527,64,7.8
150474,2023-01-10,10939,3448,77,7.2
150436,2023-01-30,11185,2049,74,6.7
150421,2023-01-10,3989,3496,95,6.5
150456,2023-01-12,14554,2470,87,8.9
150485,2023-01-04,11581,3003,74,6.3
150441,2023-01-18,6512,2909,87,6.8
150453,2023-01-24,13748,3145,78,8.8
150418,2023-01-04,5336,2392,83,5.5
150482,2023-01-27,8353,2513,82,8.4
150493,2023-01-06,10887,3409,70,7.4
150420,2023-01-23,7378,3471,78,6.1
150470,2023-01-06,9772,2098,79,7.3
150489,2023-01-18,12656,1897,96,8.7
150479,2023-01-11,7722,3188,85,8.6
150446,2023-01-13,11881,2374,95,7.3
150396,2023-01-27,6104,2871,82,7.7
150482,2023-01-06,5886,2277,66,7.3
150429,2023-01-25,11089,2714,87,7.5
150428,2023-01-07,7357,3163,62,5.5
150449,2023-01-11,5905,2337,84,7.8
150461,2023-01-23,11804,2345,79,7.2
150418,2023-01-23,9063,2037,99,7.1
150481,2023-01-29,13268,2244,65,8.6
150424,2023-01-24,8672,3178,77,7.5
150429,2023-01-02,12607,2017,88,8.9
150426,2023-01-15,8366,2319,72,8.4
150465,2023-01-14,9671,2968,75,8.6
150480,2023-01-01,8137,2893,77,5.8
150402,2023-01-06,12550,2658,93,6.4
150454,2023-01-25,6250,2217,74,5.1
150426,2023-01-23,14128,2148,62,8.6
150398,2023-01-15,3225,3100,89,7.6
150470,2023-01-04,10083,2319,69,8.6
150489,2023-01-20,4906,3443,73,5.4
150487,2023-01-22,5347,2841,75,6.8
150420,2023-01-21,7005,3085,81,6.0
150473,2023-01-24,8692,1922,88,6.9
150482,2023-01-02,9828,1957,69,8.7
150454,2023-01-04,8398,2008,60,6.4
150423,2023-01-10,6637,2705,80,6.4
150469,2023-01-02,4667,1836,63,7.8
150433,2023-01-07,7804,2948,69,6.6
150452,2023-01-30,9811,2327,96,6.6
150401,2023-01-07,14704,3225,73,6.2
150423,2023-01-22,8409,1844,78,7.1
150441,2023-01-09,12462,2440,79,5.6
150480,2023-01-08,9818,2484,72,8.7
150412,2023-01-23,4798,3208,72,7.4
150483,2023-01-01,9609,2042,88,8.5
150491,2023-01-20,4949,2044,72,8.4
150495,2023-01-14,14930,2047,71,7.2
150464,2023-01-05,9400,2034,92,6.8
150462,2023-01-01,7532,2628,97,6.7
150475,2023-01-08,8323,3205,84,6.6
150431,2023-01-07,6453,2211,83,7.5
150440,2023-01-27,12615,2498,64,7.6
150494,2023-01-18,5903,1861,78,7.6
150407,2023-01-26,4868,2025,84,8.0
150474,2023-01-20,7725,1997,72,6.3
150489,2023-01-30,14183,2710,76,6.3
150420,2023-01-04,13559,2472,84,8.3
150461,2023-01-27,10906,2817,75,7.2
150404,2023-01-05,8765,2378,66,7.9
150439,2023-01-09,3464,2175,95,8.3
150486,2023-01-22,5577,3412,83,7.7
150409,2023-01-03,14186,2258,82,6.8
150454,2023-01-07,4099,3483,60,5.8
150483,2023-01-14,13017,2728,85,5.3
150398,2023-01-26,4686,2761,86,6.2
150420,2023-01-27,7976,3013,67,5.1
150435,2023-01-11,8918,2148,64,5.7
150470,2023-01-08,13141,3024,90,6.7
150439,2023-01-26,9792,2417,90,9.0
150465,2023-01-21,11183,1981,64,8.8
150432,2023-01-22,10647,2686,65,8.1
150426,2023-01-13,12475,2419,88,8.6
150428,2023-01-03,6854,2919,98,6.8
150414,2023-01-15,7349,2953,82,5.6
150474,2023-01-07,13483,2126,86,7.2
150491,2023-01-13,6859,2812,95,6.3
150490,2023-01-14,3818,1920,83,6.4
150399,2023-01-17,3580,2589,88,6.7
150462,2023-01-28,10111,2042,76,8.3
150410,2023-01-18,3158,2756,83,6.7
150456,2023-01-01,5707,3012,86,6.3
150401,2023-01-21,7158,3040,81,8.3
150484,2023-01-16,9976,2379,87,8.2
150462,2023-01-06,8086,2417,91,5.7
150441,2023-01-22,7306,2551,98,8.9
150466,2023-01-23,14179,3459,78,5.3
150451,2023-01-27,14196,2220,82,6.3
150434,2023-01-19,6199,2037,83,7.5
150433,2023-01-18,5904,2800,69,7.2
150464,2023-01-18,9382,2101,67,5.8
150474,2023-01-30,5460,2233,61,8.2
150464,2023-01-19,3368,2032,62,7.7
150423,2023-01-17,11392,2950,60,8.4
150476,2023-01-16,12180,2689,85,5.3
150405,2023-01-15,11038,3466,91,6.1
150486,2023-01-12,4421,3095,68,7.0
150486,2023-01-26,11471,2842,78,7.9
150492,2023-01-19,6862,2437,71,6.7
150482,2023-01-11,4145,2098,66,5.6
150444,2023-01-01,14374,3262,70,8.4
150468,2023-01-28,13229,1964,76,7.3
150473,2023-01-09,9229,3057,68,8.9
150481,2023-01-20,7330,2861,70,7.1
150462,2023-01-24,11212,2994,74,5.5
150437,2023-01-21,9509,3349,67,8.2
150461,2023-01-05,13707,3238,64,6.8
150467,2023-01-24,10001,1850,83,5.5
150437,2023-01-27,8368,2325,73,5.3
150397,2023-01-26,4986,3334,78,6.4
150412,2023-01-03,6726,2888,71,7.4
150397,2023-01-14,14637,3495,91,7.2
150456,2023-01-22,11399,3134,80,8.5
150447,2023-01-14,5741,2772,96,7.7
150406,2023-01-21,10617,3324,68,5.3
150440,2023-01-22,10825,2473,71,5.6
150467,2023-01-05,9800,2397,84,6.6
150495,2023-01-01,7654,2060,84,7.6
150443,2023-01-28,6340,3360,79,5.7
150403,2023-01-28,5898,3202,73,7.1
150455,2023-01-28,13255,2621,97,5.6
150456,2023-01-10,7161,2402,95,8.3
150429,2023-01-14,12280,2394,85,6.8
150489,2023-01-13,11437,1910,81,8.6
150479,2023-01-24,8876,3292,85,5.8
150472,2023-01-10,10880,1925,84,7.8
150435,2023-01-30,4504,3060,73,8.7
150406,2023-01-01,13953,2981,82,8.2
150427,2023-01-13,14546,1839,95,7.8
150471,2023-01-15,13006,2405,92,8.4
150437,2023-01-30,4939,3435,94,6.6
150472,2023-01-14,9287,2088,61,6.0
150411,2023-01-14,4239,3074,93,6.3
150396,2023-01-06,8311,2755,80,7.5
150424,2023-01-02,10241,2833,95,7.5
150458,2023-01-09,14110,2294,79,6.1
150406,2023-01-27,10982,1811,75,8.5
150472,2023-01-02,3012,2723,86,6.4
150481,2023-01-26,4690,2556,99,5.7
150444,2023-01-25,11052,3178,92,5.4
150425,2023-01-23,9683,2077,76,5.9
150464,2023-01-22,14981,2798,99,6.7
150419,2023-01-05,14739,3300,68,8.3
150408,2023-01-28,12109,2200,69,6.9
150416,2023-01-04,4256,2742,77,7.5
150424,2023-01-03,12779,2459,91,7.1
150406,2023-01-23,4639,1841,84,6.0
150458,2023-01-08,3237,2709,92,8.9
150491,2023-01-29,3839,1802,87,7.6
150471,2023-01-25,14624,2137,62,7.8
150480,2023-01-11,4234,2101,81,7.0
150478,2023-01-08,10192,2305,64,6.2
150494,2023-01-06,8374,3176,72,6.4
150438,2023-01-21,4216,1949,70,6.8
150423,2023-01-21,10938,2709,72,8.8
150459,2023-01-15,11719,2590,66,7.4
150411,2023-01-06,9656,2112,79,6.5
150406,2023-01-08,8796,2976,97,8.3
150466,2023-01-21,13435,1828,61,8.8
150464,2023-01-11,5722,2360,97,7.3
150439,2023-01-13,9124,3003,96,7.9
150406,2023-01-29,5421,2775,65,8.9
150495,2023-01-07,12488,2028,79,5.8
150452,2023-01-25,14630,3284,74,6.8
150453,2023-01-09,10892,1848,68,5.2
150411,2023-01-30,6553,3417,72,8.2
150493,2023-01-09,8695,3332,63,6.9
150479,2023-01-20,11095,2845,88,8.7
150399,2023-01-28,14738,2651,83,7.7
150461,2023-01-22,12746,2530,65,8.2
150447,2023-01-28,4230,2933,81,7.9
150487,2023-01-04,6279,2736,62,6.5
150430,2023-01-10,13659,3449,96,8.1
150411,2023-01-17,9294,2183,75,8.8
150477,2023-01-10,6319,3206,85,7.4
150470,2023-01-29,4885,2716,71,8.9
150482,2023-01-14,3007,2343,79,6.9
150461,2023-01-20,12965,2600,98,7.2
150435,2023-01-29,6791,3088,91,5.2
150441,2023-01-07,3325,3334,84,6.5
150459,2023-01-12,11159,1825,86,6.8
150461,2023-01-26,7317,3206,75,7.8
150421,2023-01-27,13233,2941,95,6.6
150414,2023-01-29,7837,3414,80,8.0
150455,2023-01-17,7934,2889,65,5.7
150483,2023-01-26,7408,2817,95,8.0
150471,2023-01-27,7890,2770,64,8.1
150494,2023-01-01,5523,2391,75,5.7
150432,2023-01-13,8944,2863,61,6.7
150437,2023-01-28,14126,3222,78,8.1
150462,2023-01-19,5971,3327,61,5.4
150398,2023-01-25,6863,2425,91,7.7
150451,2023-01-16,12465,3078,71,8.6
150485,2023-01-15,13686,2385,98,7.4
150421,2023-01-06,9048,3124,85,8.8
150467,2023-01-14,11780,2210,73,6.2
150469,2023-01-10,12377,3014,68,6.1
150413,2023-01-02,11853,3255,96,7.6
150492,2023-01-22,11711,3439,92,6.3
150420,2023-01-12,12250,2776,93,8.5
150470,2023-01-01,12969,2953,89,5.8
150473,2023-01-10,12096,3092,62,7.6
150413,2023-01-21,13123,3471,79,6.9
150474,2023-01-05,3295,1805,97,8.1
150421,2023-01-16,6155,2253,86,8.0
150445,2023-01-10,12873,2422,61,8.3
150462,2023-01-23,12126,2901,87,7.7
150441,2023-01-12,5240,1857,60,6.6
150479,2023-01-01,9476,2900,91,7.2
150408,2023-01-15,4704,2580,84,8.7
150450,2023-01-14,4936,3480,62,6.2
150488,2023-01-24,4525,2789,63,5.8
150435,2023-01-15,3336,2731,92,7.2
150453,2023-01-05,9468,1854,69,6.8
150480,2023-01-16,5892,2998,71,6.5
150465,2023-01-11,4075,2402,92,7.8
150455,2023-01-24,10406,1932,98,8.3
150403,2023-01-29,7227,2400,84,7.7
150400,2023-01-08,11867,3217,96,8.0
150407,2023-01-25,7805,2606,83,6.9
150401,2023-01-15,9132,2260,87,6.1
150446,2023-01-11,3463,3053,66,6.5
150491,2023-01-25,10432,1887,73,5.5
150439,2023-01-30,5363,1943,75,5.8
150478,2023-01-17,8041,2852,98,7.3
150411,2023-01-23,3986,2144,63,7.7
150462,2023-01-18,6862,1858,85,7.1
150478,2023-01-21,12353,2272,72,6.3
150464,2023-01-03,4888,2422,65,5.8
150476,2023-01-08,11146,3356,77,8.5
150467,2023-01-08,3665,2267,92,5.3
150476,2023-01-11,4074,3083,74,5.4
150399,2023-01-08,7869,2676,91,7.1
150457,2023-01-10,11505,3149,61,5.3
150430,2023-01-04,14949,2186,69,7.1
150463,2023-01-05,11420,2079,97,8.1
150494,2023-01-08,3825,2804,64,7.5
150410,2023-01-30,14130,1827,61,8.4
150414,2023-01-11,5964,2793,63,5.5
150485,2023-01-24,7187,3423,64,7.1
150405,2023-01-07,8182,3183,66,7.4
150471,2023-01-17,11749,1863,97,7.6
150401,2023-01-29,13015,1833,87,6.1
150410,2023-01-14,6665,2713,78,5.9
150440,2023-01-21,3279,2716,69,7.2
150491,2023-01-02,3537,3388,88,7.3
150449,2023-01-02,13235,3141,83,6.2
150450,2023-01-24,10124,2653,80,5.5
150446,2023-01-17,3446,3191,90,5.6
150420,2023-01-22,13128,2372,71,7.4
150424,2023-01-28,5005,2923,82,7.4
150454,2023-01-30,8648,2875,65,8.0
150412,2023-01-04,5190,2716,78,6.6
150463,2023-01-12,11809,1917,67,6.0
150493,2023-01-28,13894,1880,77,8.8
150473,2023-01-14,7830,2780,93,6.1
150474,2023-01-19,10432,1938,70,5.8
150422,2023-01-01,6273,3267,77,7.5
150414,2023-01-09,7917,2037,62,8.8
150461,2023-01-14,6161,2252,75,6.8
150490,2023-01-13,14137,2598,92,8.8
150422,2023-01-03,14120,2375,64,7.1
150458,2023-01-30,13591,2777,72,8.4
150429,2023-01-18,12283,2830,68,6.8
150475,2023-01-24,10785,2163,67,5.4
150418,2023-01-14,4749,2427,87,6.0
150469,2023-01-14,12763,3383,80,8.5
150418,2023-01-27,13459,2952,67,8.6
150425,2023-01-06,11016,2667,73,6.7
150411,2023-01-09,4925,2419,79,6.1
150462,2023-01-10,9370,2119,67,6.1
150459,2023-01-21,3752,2221,61,8.7
150438,2023-01-08,12772,2761,67,5.2
150421,2023-01-03,8002,3156,60,6.6
150400,2023-01-02,7380,2196,71,5.4
150419,2023-01-10,11381,3240,80,6.7
150489,2023-01-21,4816,2052,63,7.1
150444,2023-01-05,14538,1875,87,6.7
150460,2023-01-29,10422,3140,97,7.7
150470,2023-01-13,8247,2465,81,8.5
150465,2023-01-17,6515,3155,76,5.5
150397,2023-01-02,8977,3377,72,5.8
150467,2023-01-25,11444,2765,94,7.2
150454,2023-01-11,13667,3407,90,7.9
150465,2023-01-02,12308,2425,87,8.2
150398,2023-01-10,9944,2197,80,5.7
150490,2023-01-18,13282,2319,72,7.4
150484,2023-01-07,8327,2801,69,6.5
150433,2023-01-10,10832,3099,78,8.5
150489,2023-01-23,9849,2858,78,6.6
150435,2023-01-21,10678,2712,89,9.0
150447,2023-01-02,4505,2661,65,6.2
150491,2023-01-01,9413,2739,89,8.4
150437,2023-01-13,5504,2414,90,8.1
150404,2023-01-26,7662,2170,99,7.4
150476,2023-01-21,5588,2250,60,8.8
150444,2023-01-19,7340,1908,90,5.8
150459,2023-01-23,7753,3248,67,7.5
150412,2023-01-25,6097,2320,74,7.4
150473,2023-01-15,13829,2458,74,7.9
150407,2023-01-10,5983,2785,82,5.3
150482,2023-01-24,7867,3064,72,6.6
150483,2023-01-10,7181,3299,98,7.5
150470,2023-01-14,9302,3361,95,6.2
150422,2023-01-19,9626,2708,93,7.0
150427,2023-01-01,6008,1913,60,5.8
150480,2023-01-20,4892,2882,61,8.8
150420,2023-01-25,11333,3114,79,5.8
150428,2023-01-19,6093,2682,96,5.3
150476,2023-01-24,12611,1854,97,7.8
150398,2023-01-02,14915,2252,96,8.5
150455,2023-01-06,4164,2466,65,7.7
150449,2023-01-13,14394,2249,92,8.6
150493,2023-01-17,11301,3306,82,7.7
150494,2023-01-15,13903,2200,60,6.7
150400,2023-01-22,3953,2291,76,5.4
150488,2023-01-26,9900,2419,64,6.2
150448,2023-01-08,4861,2973,91,6.6
150402,2023-01-14,12911,2080,62,8.5
150417,2023-01-17,6384,2411,65,5.2
150465,2023-01-12,3809,3027,86,6.3
150408,2023-01-01,14362,2843,94,8.0
150487,2023-01-17,12271,3350,94,8.4
150397,2023-01-28,9694,2137,99,5.6
150407,2023-01-29,3824,2017,62,8.3
150485,2023-01-02,3270,3297,94,7.3
150448,2023-01-09,11320,2237,65,8.2
150466,2023-01-17,9121,2028,98,5.8
150473,2023-01-30,12735,2349,78,6.5
150465,2023-01-25,6770,2020,75,7.8
150426,2023-01-24,4196,1809,95,6.2
150464,2023-01-02,3235,1982,67,6.0
150405,2023-01-08,14404,2789,82,6.7
150469,2023-01-11,13032,2024,65,5.3
150494,2023-01-04,5460,2476,81,7.6
150471,2023-01-23,7076,2427,74,6.4
150408,2023-01-22,10009,2499,83,8.3
150469,2023-01-03,4996,3225,83,8.8
150444,2023-01-12,9040,3312,60,6.4
150442,2023-01-11,11864,2312,93,5.2
150430,2023-01-05,4014,2402,67,5.3
150477,2023-01-12,5888,2442,85,7.0
150461,2023-01-03,3920,2624,94,7.1
150398,2023-01-07,11445,3050,84,7.7
150431,2023-01-06,6630,2557,78,6.3
150453,2023-01-30,10837,2003,63,7.4
150465,2023-01-07,9009,2162,64,5.7
150474,2023-01-03,8318,2010,90,6.7
150399,2023-01-24,5849,3003,90,5.1
150404,2023-01-06,8567,3323,74,8.5
150443,2023-01-30,14052,3193,71,5.3
150430,2023-01-03,13878,2074,95,8.7
150428,2023-01-21,14254,2394,77,6.0
150409,2023-01-22,11465,3143,77,6.9
150471,2023-01-12,11234,2063,62,6.9
150431,2023-01-13,7951,3105,76,5.8
150399,2023-01-27,8878,2057,87,7.3
150492,2023-01-10,10820,3461,63,8.0
150485,2023-01-20,10073,2740,83,8.9
150404,2023-01-08,5204,2349,92,7.8
150418,2023-01-06,7624,3433,65,5.9
150484,2023-01-11,6631,3199,94,7.8
150399,2023-01-03,8919,2526,81,6.3
150399,2023-01-25,14922,2241,91,8.4
150441,2023-01-27,14580,3147,84,7.8
150472,2023-01-23,4907,2518,72,6.9
150399,2023-01-29,14938,2179,92,6.8
150462,2023-01-02,9085,1902,92,7.9
150468,2023-01-21,11934,2766,86,6.2
150401,2023-01-13,3539,2531,96,8.9
150404,2023-01-24,8732,3228,85,8.4
150495,2023-01-08,12945,2710,67,5.0
150439,2023-01-24,13070,2437,70,6.4
150404,2023-01-07,8408,2277,98,7.3
150476,2023-01-28,8672,3302,72,6.8
150421,2023-01-26,5070,2159,70,7.3
150414,2023-01-13,14916,2342,73,8.5
150433,2023-01-04,9644,2602,81,5.1
150478,2023-01-14,3656,3399,86,6.8
150415,2023-01-11,14041,2575,81,7.5
150424,2023-01-05,9846,2059,72,8.7
150444,2023-01-21,9772,3427,76,7.8
150478,2023-01-16,6285,3385,68,6.8
150417,2023-01-22,14663,3005,90,6.8
150435,2023-01-01,5535,2676,76,8.3
150494,2023-01-02,6909,2505,72,8.7
150493,2023-01-26,4885,2275,95,9.0
150441,2023-01-19,13164,2676,81,5.9
150425,2023-01-28,9707,2925,83,7.9
150493,2023-01-11,12273,3303,96,5.2
150418,2023-01-17,6970,2867,92,6.6
150396,2023-01-15,4585,3211,61,6.7
150428,2023-01-08,11752,2899,60,6.2
150432,2023-01-27,3365,3327,99,7.9
150404,2023-01-01,14954,3460,97,7.2
150437,2023-01-25,10982,2828,85,6.6
150473,2023-01-12,4186,2919,65,7.0
150460,2023-01-17,4428,2082,65,7.1
150418,2023-01-25,5822,2647,62,6.5
150401,2023-01-19,8124,2942,92,8.1
150450,2023-01-20,14134,2451,68,6.6
150433,2023-01-24,10323,3007,85,6.6
150476,2023-01-20,8241,3050,97,7.4
150458,2023-01-19,12485,2425,97,5.1
150453,2023-01-06,3452,2193,69,7.8
150405,2023-01-02,12146,2675,83,7.3
150445,2023-01-04,10016,1847,98,7.9
150437,2023-01-24,10984,2206,84,7.4
150447,2023-01-18,7565,3329,60,8.5
150403,2023-01-05,13554,2676,65,7.4
150482,2023-01-17,10637,2460,71,7.4
150407,2023-01-15,12996,2964,77,8.8
150423,2023-01-29,5368,2712,89,8.9
150449,2023-01-26,12943,2693,93,7.7
150469,2023-01-06,3832,2865,80,6.7
150457,2023-01-06,12436,3212,66,7.8
150422,2023-01-16,12569,3239,80,6.4
150409,2023-01-23,11357,3367,70,7.8
150453,2023-01-03,3867,3291,78,6.9
150407,2023-01-13,11684,3249,61,5.1
150427,2023-01-18,12865,2479,66,5.8
150470,2023-01-02,12321,2711,71,8.8
150454,2023-01-18,13917,3134,63,8.3
150408,2023-01-18,10561,2471,89,8.6
150445,2023-01-22,14638,3405,62,6.2
150420,2023-01-19,11770,2653,61,6.1
150480,2023-01-22,7833,3406,94,8.4
150397,2023-01-23,4930,3334,75,8.3
150396,2023-01-19,10629,3075,99,8.4
150439,2023-01-20,12021,2020,95,8.5
150471,2023-01-20,14329,2461,79,7.9
150477,2023-01-21,9633,2125,76,8.1
150429,2023-01-09,9163,2352,79,7.4
150442,2023-01-10,3390,3319,97,8.5
150399,2023-01-06,5491,2412,92,8.3
150445,2023-01-30,14966,1972,72,8.5
150472,2023-01-30,3973,2739,69,5.8
150481,2023-01-05,9507,2001,77,8.9
150401,2023-01-30,12766,1953,93,6.9
150449,2023-01-09,10543,2358,68,6.3
150419,2023-01-27,3423,2655,73,8.7
150402,2023-01-05,9881,2605,93,7.5
150411,2023-01-18,3891,2174,67,8.9
150426,2023-01-04,14837,2397,77,7.2
150486,2023-01-02,7570,2369,86,5.4
150398,2023-01-12,7735,2856,71,7.0
150481,2023-01-23,3234,2148,97,7.6
150459,2023-01-09,7920,2678,68,5.8
150481,2023-01-04,12911,2227,65,6.5
150475,2023-01-25,12385,3028,76,5.3
150479,2023-01-26,14748,2879,85,8.2
150436,2023-01-08,14412,2938,61,7.7
150465,2023-01-08,6370,3194,94,8.6
150491,2023-01-16,5377,2647,70,6.5
150431,2023-01-14,12540,2104,62,5.8
150446,2023-01-29,4045,2090,96,8.3
150469,2023-01-16,3818,1903,97,7.9
150417,2023-01-29,5539,2695,73,7.9
150489,2023-01-28,14419,2467,78,5.6
150457,2023-01-09,3947,2464,62,7.4
150477,2023-01-13,3690,2327,83,8.7
150431,2023-01-27,5604,2134,79,9.0
150411,2023-01-05,9276,3099,67,7.5
150442,2023-01-04,10008,2987,73,5.6
150475,2023-01-13,10939,2786,84,7.1
150409,2023-01-13,8179,2229,84,8.5
150428,2023-01-30,14666,1927,88,5.4
150444,2023-01-06,11890,3112,78,7.1
150445,2023-01-03,11236,3469,80,6.7
150418,2023-01-18,5274,2573,98,7.6
150449,2023-01-27,10067,2795,99,5.2
150437,2023-01-22,6580,2068,90,6.2
150462,2023-01-04,11428,2849,73,7.7
150423,2023-01-13,13503,2593,99,6.2
150428,2023-01-04,6072,2806,82,5.5
150423,2023-01-26,13350,2307,93,6.1
150430,2023-01-14,6278,2952,62,6.6
150401,2023-01-25,4460,2846,96,7.9
150427,2023-01-10,12583,2970,98,5.1
150419,2023-01-02,12786,2046,86,7.7
150407,2023-01-05,11007,3321,82,8.2
150425,2023-01-04,10982,1852,69,5.1
150490,2023-01-07,3107,2988,72,8.0
150464,2023-01-16,4721,2652,64,5.1
150402,2023-01-18,9376,2323,85,8.6
150405,2023-01-27,9035,3346,61,6.5
